"LOCATION_ID","lat","long","classification","EVC","EVH","EVT","HUC_08_ID","hli","soilorder","landform","ocs","cc_pct"
"site_921",60.0203518035112,-150.706627208303,1,105,110,3677,19020300,100,16,3000,85,55
"site_922",61.4705021666653,-150.336072153604,1,106,110,3679,19020504,200,24,8000,83,65
"site_923",62.239100723758,-149.85771926481,1,105,110,3600,19020504,0,24,7000,88,55
"site_924",61.9636772576469,-150.924917822344,1,106,110,3677,19020504,0,24,5000,90,65
"site_925",61.8165332141081,-147.854296518167,1,105,110,3603,19020402,200,16,1000,79,55
"site_926",62.2452990992184,-151.023822335126,1,107,110,3600,19020504,0,24,5000,90,75
"site_927",61.3400667874111,-151.325117281419,1,103,110,3677,19020600,200,24,1000,95,35
"site_928",62.2205055973767,-151.721813310887,1,106,110,3677,19020504,0,16,7000,89,65
"site_929",61.9908962107557,-150.983667641926,1,106,110,3677,19020504,0,24,8000,87,65
"site_930",60.0367909732105,-150.792595980993,1,105,110,3677,19020300,0,3,7000,90,55
"site_931",62.0836023480769,-151.737713491415,1,105,110,3679,19020504,200,16,7000,87,55
"site_932",61.7677546941804,-149.797352477717,1,104,110,3679,19020504,200,24,4000,87,45
"site_933",61.7095438637695,-149.664222152611,1,105,110,3601,19020504,200,24,7000,87,55
"site_934",60.6504301437926,-150.894734428798,1,103,110,3600,19020302,0,24,6000,87,35
"site_935",61.8256960300062,-149.644549047889,1,103,110,3600,19020504,200,24,1000,95,35
"site_936",60.6442317683322,-150.661352117983,1,106,109,3603,19020302,0,24,5000,80,65
"site_937",61.8728575824224,-149.78872865099,1,103,110,3600,19020504,0,24,5000,88,35
"site_938",62.0868362830997,-151.605930639235,1,105,110,3677,19020504,200,16,8000,86,55
"site_939",62.0181151638646,-151.861411506039,1,101,110,3677,19020504,0,16,7000,87,15
"site_940",60.8361119130201,-150.304271792546,1,106,110,3679,19020302,200,24,6000,82,65
"site_941",60.8199422379059,-150.518250493223,1,106,110,3679,19020302,0,24,6000,77,65
"site_942",61.8389012646827,-150.887458074996,1,103,110,3677,19020504,0,24,6000,95,35
"site_943",62.2854537924185,-150.626048327318,1,106,109,3600,19020504,0,24,7000,99,65
"site_944",59.3320626328188,-151.82907215581,1,104,110,3644,19020300,100,16,7000,83,45
"site_945",62.1798119150061,-150.796099410601,1,105,110,3601,19020504,200,24,1000,91,55
"site_946",62.2973115541689,-151.391412949387,1,104,110,3679,19020504,100,16,8000,82,45
"site_947",62.2776384494467,-151.804278653969,1,105,110,3677,19020504,200,16,8000,83,55
"site_948",61.8534539722855,-150.285676666165,1,105,110,3679,19020504,0,24,5000,97,55
"site_949",62.1962510847055,-150.845686414285,1,106,110,3600,19020504,0,24,8000,93,65
"site_950",61.8639642611097,-150.208331720202,1,104,110,3679,19020504,0,24,6000,94,45
"site_951",61.3505770762353,-151.16611547613,1,103,110,3677,19020600,0,24,8000,98,35
"site_952",60.3558725621298,-152.57691962984,1,106,110,3679,19020602,200,16,1000,97,65
"site_953",61.628964982784,-150.886649591241,1,103,110,3677,19020504,0,24,5000,95,35
"site_954",62.2558093880426,-149.832386773798,1,102,110,3679,19020504,0,24,8000,90,25
"site_955",60.2650528869053,-150.357631720423,1,106,110,3679,19020302,200,24,2000,81,65
"site_956",62.2719790631567,-151.94279887078,1,106,110,3679,19020504,100,16,6000,85,65
"site_957",61.5502725638951,-150.990674501142,1,104,110,3679,19020600,0,24,1000,109,45
"site_958",62.1183671495723,-151.536670530829,1,105,110,3677,19020504,200,16,7000,96,55
"site_959",61.9970945862162,-151.012503562546,1,105,110,3679,19020504,0,24,5000,93,55
"site_960",62.2738655252534,-149.862031178174,1,105,110,3679,19020504,200,24,6000,88,55
"site_961",62.2172716623539,-151.02301385137,1,106,110,3679,19020504,100,24,6000,101,65
"site_962",62.1919391713417,-151.189830999631,1,104,110,3679,19020504,100,24,1000,93,45
"site_963",62.1121687741119,-149.900568903863,1,103,110,3600,19020504,0,24,5000,84,35
"site_964",62.3118642617716,-150.959143634669,1,105,110,3600,19020504,100,24,7000,90,55
"site_965",62.051801987019,-151.701062227823,1,105,110,3679,19020504,0,16,1000,85,55
"site_966",61.8830983766614,-150.251720348425,1,105,110,3679,19020504,0,24,5000,98,55
"site_967",62.1108213011857,-150.804453742744,1,105,110,3600,19020504,0,24,7000,99,55
"site_968",61.7165507229856,-151.385214573927,1,104,110,3679,19020504,100,16,7000,92,45
"site_969",60.9056415160109,-151.926629195666,1,104,109,3679,19020600,0,24,6000,97,45
"site_970",61.7556274378448,-149.826996882093,1,107,110,3679,19020504,0,24,4000,91,75
"site_971",62.2660501822815,-151.407043635331,1,104,110,3679,19020504,0,16,5000,81,45
"site_972",60.5782055949494,-150.878025764513,1,105,110,3600,19020302,200,24,6000,87,55
"site_973",59.8829095650409,-150.991752479483,1,101,110,3677,19020300,0,16,5000,97,15
"site_974",62.1755000016423,-149.765821611245,1,103,110,3601,19020504,0,24,5000,89,35
"site_975",61.7542799649187,-149.855832802713,1,104,110,3679,19020504,200,24,8000,90,45
"site_976",62.1771169691537,-150.701776305769,1,105,110,3600,19020504,200,24,9000,102,55
"site_977",60.8778835737317,-149.905689300982,1,103,110,3677,19020302,0,24,5000,91,35
"site_978",61.6157597481074,-150.620658435613,1,103,110,3677,19020504,100,24,4000,97,35
"site_979",61.7214016255199,-149.856102297299,1,106,110,3679,19020504,0,24,1000,91,65
"site_980",61.6251920585907,-150.874522334905,1,103,110,3677,19020504,200,24,8000,93,35
"site_981",61.6602263546713,-151.471452841202,1,103,110,3677,19020504,100,16,6000,91,35
"site_982",60.0074160634198,-151.608625585087,1,102,110,3677,19020300,0,3,5000,89,25
"site_983",60.3043990963497,-150.447912406477,1,106,110,3677,19020302,200,24,9000,84,65
"site_984",62.1067788824072,-149.86849904822,1,106,110,3600,19020504,0,24,8000,90,65
"site_985",61.6820554160754,-150.744356450236,1,105,110,3677,19020504,0,24,5000,101,55
"site_986",60.9533420575977,-150.538193092531,1,105,110,3679,19020302,0,24,5000,85,55
"site_987",62.2981200379246,-151.093890927287,1,105,110,3600,19020504,100,16,7000,83,55
"site_988",62.3342323123462,-151.248041830042,1,106,110,3679,19020504,0,16,6000,91,65
"site_989",61.9728400735449,-149.714078650879,1,105,110,3600,19020504,200,24,7000,97,55
"site_990",62.0504545140929,-151.722352300057,1,104,109,3679,19020504,0,16,1000,82,45
"site_991",61.9334938641005,-151.082302660122,1,101,110,3677,19020504,0,24,6000,97,15
"site_992",61.6693891705694,-149.581756809529,1,103,110,3601,19020504,0,24,8000,89,35
"site_993",62.1655287019886,-151.430759158832,1,106,110,3677,19020504,0,16,8000,82,65
"site_994",62.1199841170837,-149.735638217698,1,107,110,3679,19020504,200,24,1000,98,75
"site_995",61.8696236473996,-151.553109700529,1,104,110,3677,19020504,100,16,9000,93,45
"site_996",60.0904203956725,-150.816311504494,1,104,110,3679,19020300,0,3,5000,86,45
"site_997",59.8575770740287,-151.439113490974,1,102,110,3677,19020300,0,3,1000,95,25
"site_998",60.3467097462318,-150.404793272839,1,106,110,3677,19020302,100,24,6000,89,65
"site_999",60.7447532486251,-151.087423057241,1,106,110,3679,19020302,200,24,8000,82,65
"site_1000",62.0720140809117,-149.786303199723,1,106,110,3679,19020504,0,24,6000,99,65
"site_1001",62.2571568609688,-151.906956090944,1,106,110,3679,19020504,100,16,7000,85,65
"site_1002",61.9189411564978,-149.779296340506,1,106,110,3600,19020504,200,24,9000,90,65
"site_1003",61.7677546941804,-150.775078832953,1,103,110,3677,19020504,200,24,8000,93,35
"site_1004",61.5483861017985,-150.652189302085,1,107,110,3677,19020504,0,24,6000,95,75
"site_1005",61.3874978344127,-149.53809868672,1,101,109,3679,19020400,100,24,1000,83,15
"site_1006",61.9838893515396,-149.808132261127,1,105,110,3679,19020504,200,24,4000,90,55
"site_1007",61.6030935026013,-151.518614393619,1,102,110,3679,19020504,0,16,1000,108,25
"site_1008",60.703520577084,-149.748034968619,1,103,110,3600,19020302,0,16,1000,92,35
"site_1009",62.2315548753714,-152.365635875015,1,103,110,3679,19020504,0,16,1000,95,35
"site_1010",62.0127252721598,-149.712461683368,1,103,110,3600,19020504,200,24,1000,86,35
"site_1011",62.0286254526888,-150.270045980221,1,106,110,3679,19020504,0,24,6000,92,65
"site_1012",60.2941583021108,-150.529838760388,1,106,110,3600,19020302,100,24,7000,84,65
"site_1013",60.2868819483094,-150.47998226212,1,106,110,3679,19020302,100,24,6000,81,65
"site_1014",62.1401962109764,-149.853407351446,1,106,110,3679,19020504,0,24,7000,89,65
"site_1015",59.7026176875181,-151.75388316653,1,105,110,3677,19020300,0,3,8000,99,55
"site_1016",61.5281740079058,-151.083111143878,1,101,110,3679,19020600,200,24,7000,104,15
"site_1017",61.5200891703487,-149.84640049223,1,107,110,3600,19020400,200,24,7000,87,75
"site_1018",59.3086166039033,-151.33185464605,1,106,110,3644,19020202,100,16,1000,86,65
"site_1019",60.2472662442797,-151.23402811161,1,105,110,3679,19020300,200,24,6000,84,55
"site_1020",61.9588263551127,-149.666917098463,1,105,110,3600,19020504,0,24,1000,89,55
"site_1021",61.3160817693252,-150.911173598497,1,103,110,3677,19020504,0,24,5000,93,35
"site_1022",62.0636597487694,-149.713000672538,1,103,110,3600,19020504,200,24,1000,101,35
"site_1023",61.8383622755122,-148.434787854765,1,103,110,3600,19020402,200,16,1000,82,35
"site_1024",61.7456561381911,-150.022649950974,1,104,110,3679,19020504,0,24,8000,88,45
"site_1025",62.2593128176507,-151.189830999631,1,102,110,3679,19020504,200,16,8000,89,25
"site_1026",60.6757626348048,-150.710400132496,1,105,110,3679,19020302,200,24,7000,80,55
"site_1027",62.3452815903409,-151.286579555731,1,105,110,3679,19020504,100,16,9000,90,55
"site_1028",62.1501675106301,-150.805262226499,1,105,110,3600,19020504,0,24,6000,93,55
"site_1029",62.1183671495723,-151.512685512743,1,105,110,3677,19020504,0,16,6000,104,55
"site_1030",61.8895662467071,-149.799508434399,1,109,110,3679,19020504,200,24,9000,89,95
"site_1031",61.4319644409766,-151.177164754125,1,104,109,3679,19020600,0,24,5000,100,45
"site_1032",60.319490793123,-150.407488218691,1,105,110,3677,19020302,200,24,6000,93,55
"site_1033",61.6160292426927,-150.885841107485,1,105,110,3677,19020504,0,24,8000,94,55
"site_1034",62.0553054166271,-151.594072877485,1,105,110,3677,19020504,0,16,6000,88,55
"site_1035",62.210534297723,-151.33131565688,1,101,110,3679,19020504,0,16,5000,86,15
"site_1036",60.3488657029137,-150.419615475027,1,106,110,3679,19020302,0,24,6000,89,65
"site_1037",61.5510810476508,-151.208156631427,1,106,110,3677,19020504,0,24,6000,91,65
"site_1038",60.5464052338915,-150.72603081844,1,105,110,3679,19020302,200,24,8000,77,55
"site_1039",59.4686963875334,-151.654978653748,1,107,111,3644,19020300,0,16,7000,89,75
"site_1040",61.4616088453525,-149.898682441766,1,104,109,3679,19020400,0,24,5000,83,45
"site_1041",62.018654153035,-149.65182540169,1,106,110,3679,19020504,0,24,1000,81,65
"site_1042",62.0833328534916,-149.808940744882,1,105,110,3600,19020504,200,24,7000,93,55
"site_1043",62.2587738284802,-150.854579735598,1,103,110,3600,19020504,200,24,8000,88,35
"site_1044",61.2956001808472,-151.06936692003,1,103,110,3677,19020600,100,24,8000,96,35
"site_1045",61.4678072208129,-149.75423334408,1,105,110,3679,19020400,0,24,9000,81,55
"site_1046",60.6940882666008,-152.271312770182,1,105,110,3679,19020600,0,24,5000,82,55
"site_1047",61.5373368238038,-151.200880277626,1,106,109,3677,19020504,0,24,8000,91,65
"site_1048",60.56176642525,-149.585799228307,1,104,110,3679,19020302,200,16,1000,85,45
"site_1049",61.8674676907177,-151.389795981876,1,103,110,3677,19020504,100,16,7000,93,35
"site_1050",60.9191162452727,-151.961124502576,1,101,109,3679,19020600,0,24,5000,0,15
"site_1051",61.671275632666,-150.774809338368,1,107,110,3677,19020504,0,24,5000,95,75
"site_1052",60.3173348364411,-150.495343453478,1,105,110,3677,19020302,0,24,1000,79,55
"site_1053",62.3226440451811,-150.965611504715,1,104,110,3679,19020504,100,24,6000,92,45
"site_1054",60.1982182297668,-151.386023057683,1,106,109,3677,19020300,200,24,8000,86,65
"site_1055",62.2679366443782,-151.683006090613,1,106,109,3677,19020504,0,16,7000,87,65
"site_1056",61.7642512645724,-149.649669445008,1,103,110,3600,19020504,0,24,5000,90,35
"site_1057",61.7852718422208,-148.442872692322,1,105,110,3679,19020402,0,16,1000,83,55
"site_1058",61.6852893510983,-149.815678109513,1,102,110,3679,19020504,200,24,7000,89,25
"site_1059",59.9726512619244,-152.854768547218,1,107,110,3679,19020602,100,16,4000,92,75
"site_1060",60.0777541501664,-151.242651938337,1,102,110,3677,19020300,0,3,6000,97,25
"site_1061",60.7008256312317,-150.622544897709,1,106,110,3677,19020302,200,24,8000,82,65
"site_1062",60.2747546919738,-151.274452299395,1,104,109,3677,19020300,0,24,5000,76,45
"site_1063",62.1814288825175,-149.838046160088,1,103,111,3600,19020504,200,24,6000,92,35
"site_1064",61.8569574018935,-151.574669267348,1,104,110,3679,19020504,100,16,9000,96,45
"site_1065",61.6542974737962,-150.946207894578,1,104,110,3677,19020504,100,24,7000,98,45
"site_1066",61.7682936833509,-149.610053740978,1,105,110,3600,19020504,0,24,1000,89,55
"site_1067",62.1846628175403,-151.071792371298,1,105,110,3679,19020504,200,24,6000,99,55
"site_1068",61.3047629967452,-149.736985690624,1,101,109,3679,19020400,0,24,5000,96,15
"site_1069",61.2492471121867,-151.187405548364,1,104,109,3677,19020600,200,24,8000,98,45
"site_1070",60.2761021649,-150.5314557279,1,105,110,3679,19020302,100,24,6000,91,55
"site_1071",61.9310684128334,-151.071792371298,1,103,110,3677,19020504,0,24,8000,92,35
"site_1072",62.4053788828485,-151.09146547602,1,106,109,3600,19020504,200,16,6000,102,65
"site_1073",59.2770857374307,-151.746067823558,1,107,110,3644,19020300,200,16,4000,73,75
"site_1074",62.1598693156986,-149.744801033596,1,103,110,3601,19020504,0,24,6000,97,35
"site_1075",61.8165332141081,-151.233219627854,1,103,110,3677,19020504,0,24,8000,96,35
"site_1076",62.2299379078599,-149.883590744993,1,106,110,3679,19020504,200,24,8000,90,65
"site_1077",61.2918272566539,-151.056161685354,1,102,110,3679,19020600,0,24,5000,95,25
"site_1078",60.1567160636405,-150.588858074555,1,106,110,3677,19020300,200,3,1000,89,65
"site_1079",62.0857583047588,-149.899760420107,1,103,110,3600,19020504,200,24,7000,87,35
"site_1080",62.2148462110867,-151.381980638904,1,104,110,3679,19020504,100,16,7000,89,45
"site_1081",62.1256435033737,-151.938756452001,1,105,110,3679,19020504,100,16,6000,91,55
"site_1082",61.4731971125177,-151.151023779357,1,103,110,3677,19020600,200,24,8000,97,35
"site_1083",60.4248631759502,-151.143208436385,1,104,109,3600,19020302,200,24,8000,82,45
"site_1084",61.6885232861211,-149.716234607561,1,106,110,3679,19020504,200,24,7000,85,65
"site_1085",61.3093444046943,-151.184171613341,1,104,110,3679,19020600,100,24,7000,106,45
"site_1086",61.5863848383167,-150.329873778143,1,104,109,3679,19020504,0,24,5000,78,45
"site_1087",62.4102297853827,-151.334010602732,1,104,110,3679,19020504,0,16,5000,91,45
"site_1088",62.4778729262769,-151.144016920141,1,105,110,3679,19020504,200,16,6000,85,55
"site_1089",61.3988166069926,-151.766818906621,1,102,110,3677,19020600,100,16,1000,90,25
"site_1090",61.4543324915511,-151.069905909201,1,106,109,3677,19020600,200,24,6000,103,65
"site_1091",61.9685281601812,-149.687398686941,1,103,110,3600,19020504,200,24,6000,85,35
"site_1092",62.3148287022092,-151.127577750441,1,104,109,3679,19020504,100,16,9000,83,45
"site_1093",62.0119167884041,-149.352147422908,1,103,110,3601,19020504,100,16,1000,93,35
"site_1094",62.0817158859802,-150.711478110837,1,105,110,3679,19020504,200,24,8000,94,55
"site_1095",61.8378232863418,-149.838854643844,1,104,110,3679,19020504,0,24,7000,86,45
"site_1096",61.7257135388837,-150.996603382017,1,103,110,3677,19020504,0,24,7000,93,35
"site_1097",61.7820379071979,-148.449071067782,1,105,110,3677,19020402,200,16,1000,82,55
"site_1098",60.3157178689297,-150.413686594152,1,103,110,3600,19020302,200,24,6000,85,35
"site_1099",62.3140202184535,-150.983937136511,1,104,110,3601,19020504,0,24,6000,84,45
"site_1100",61.7723361021295,-149.604394354688,1,103,110,3677,19020504,200,24,1000,93,35
"site_1101",62.119175633328,-150.762951576617,1,105,110,3600,19020504,0,24,8000,95,55
"site_1102",59.6128759906345,-150.18865861548,1,108,110,3644,19020202,100,16,4000,78,85
"site_1103",61.966102708914,-148.325103558574,1,105,110,3603,19020402,100,16,7000,89,55
"site_1104",62.2170021677686,-150.854849230183,1,103,110,3677,19020504,100,24,7000,96,35
"site_1105",59.9408509008666,-150.8454169197,1,103,110,3677,19020300,0,16,5000,93,35
"site_1106",62.3498629982899,-152.101261686899,1,106,110,3679,19020504,100,16,6000,84,65
"site_1107",60.6108144397629,-150.761873598276,1,104,110,3679,19020302,0,24,5000,86,45
"site_1108",61.6122563184994,-151.099011324406,1,103,110,3677,19020504,0,24,4000,107,35
"site_1109",61.8119518061591,-147.855105001922,1,103,110,3603,19020402,0,16,6000,78,35
"site_1110",61.5200891703487,-151.599732263775,1,104,110,3679,19020600,200,16,3000,104,45
"site_1111",61.9396922395609,-149.738872152721,1,105,110,3679,19020504,200,24,7000,97,55
"site_1112",61.4155252712772,-151.347485331994,1,105,110,3677,19020600,100,24,7000,88,55
"site_1113",61.6941826724111,-149.747765474034,1,104,110,3679,19020504,200,24,9000,82,45
"site_1114",61.7836548747094,-148.428319984719,1,105,110,3679,19020402,200,16,1000,82,55
"site_1115",62.0404832144391,-149.699256448691,1,103,110,3601,19020504,200,24,4000,94,35
"site_1116",59.9915158828909,-150.805262226499,1,104,110,3679,19020300,100,16,8000,92,45
"site_1117",59.8920723809389,-151.757925585308,1,103,110,3677,19020300,100,3,8000,86,35
"site_1118",61.1242016246372,-151.923395260643,1,104,109,3679,19020600,0,16,8000,91,45
"site_1119",61.5025720223084,-150.007288759616,1,104,108,3679,19020504,100,24,7000,85,45
"site_1120",62.1566353806758,-151.630185151906,1,105,110,3677,19020504,0,16,5000,89,55
"site_1121",61.8572268964787,-148.225929551207,1,106,110,3600,19020402,0,16,1000,93,65
"site_1122",62.0394052360982,-149.879278831629,1,105,110,3600,19020504,0,24,5000,87,55
"site_1123",61.956939893016,-150.91494652269,1,103,110,3677,19020504,100,24,6000,88,35
"site_1124",61.6990335749453,-149.745070528181,1,106,110,3677,19020504,0,24,8000,86,65
"site_1125",60.0219687710226,-151.495437859288,1,103,110,3677,19020300,200,3,8000,95,35
"site_1126",61.5497335747246,-150.002707351667,1,104,109,3679,19020504,0,24,7000,92,45
"site_1127",61.8628862827687,-149.819451033707,1,103,110,3600,19020504,0,24,8000,85,35
"site_1128",61.6117173293289,-150.768341468322,1,103,110,3677,19020504,0,24,5000,92,35
"site_1129",61.675857040615,-149.378557892261,1,104,110,3679,19020504,100,24,7000,85,45
"site_1130",62.120253611669,-151.785414033002,1,105,110,3677,19020504,0,16,5000,85,55
"site_1131",62.0305119147854,-149.839663127599,1,104,110,3679,19020504,200,24,7000,89,45
"site_1132",61.2487081230162,-151.100358797333,1,104,108,3677,19020600,0,24,7000,90,45
"site_1133",61.943195669169,-149.831578290042,1,106,109,3600,19020504,0,24,8000,84,65
"site_1134",62.0205406151317,-149.790615113086,1,105,110,3679,19020504,0,24,9000,87,55
"site_1135",61.9857758136363,-151.088770530167,1,106,110,3677,19020504,0,24,6000,94,65
"site_1136",60.5924888079669,-150.584546161191,1,104,110,3679,19020302,0,24,7000,76,45
"site_1137",62.0057184129437,-151.166923959886,1,107,110,3677,19020504,200,24,6000,98,75
"site_1138",61.3203936826889,-149.93802865121,1,105,110,3679,19020400,0,24,5000,78,55
"site_1139",62.1927476550974,-150.664855547591,1,105,110,3601,19020504,100,24,7000,102,55
"site_1140",62.1436996405845,-149.750999409057,1,105,110,3679,19020504,100,24,9000,96,55
"site_1141",61.9019629976279,-151.728550675517,1,104,110,3677,19020504,0,16,1000,98,45
"site_1142",61.7550884486744,-149.736985690624,1,107,110,3601,19020504,0,24,6000,88,75
"site_1143",59.9583680489069,-151.048615836967,1,106,110,3600,19020300,0,3,7000,100,65
"site_1144",60.0243942222897,-150.923300854833,1,105,110,3677,19020300,100,3,6000,96,55
"site_1145",61.6869063186097,-149.199613487664,1,105,110,3600,19020400,0,24,7000,79,55
"site_1146",61.9461601096066,-151.809399051088,1,102,110,3679,19020504,0,16,7000,93,25
"site_1147",61.9108563189407,-149.802203380252,1,106,110,3679,19020504,0,24,6000,85,65
"site_1148",62.0081438642108,-149.539985148817,1,106,110,3677,19020504,100,24,1000,86,65
"site_1149",62.033476355223,-149.894909517573,1,106,110,3600,19020504,100,24,4000,92,65
"site_1150",62.0218880880579,-149.837237676332,1,105,110,3677,19020504,200,24,6000,91,55
"site_1151",61.4217236467376,-151.083111143878,1,106,109,3677,19020600,100,24,1000,102,65
"site_1152",62.2223920594733,-151.806165116065,1,105,110,3677,19020504,0,16,8000,86,55
"site_1153",60.7353209381419,-150.112122153273,1,105,110,3679,19020302,200,24,7000,84,55
"site_1154",62.1682236478409,-151.444233888094,1,106,110,3677,19020504,200,16,7000,89,65
"site_1155",62.4142722041613,-151.285771071975,1,104,110,3679,19020504,0,16,7000,91,45
"site_1156",60.2844564970423,-152.57126024355,1,106,110,3644,19020602,0,24,5000,87,65
"site_1157",59.9190218394625,-151.055353201598,1,103,110,3677,19020300,200,16,6000,93,35
"site_1158",62.1943646226088,-150.845686414285,1,106,110,3600,19020504,0,24,6000,93,65
"site_1159",62.1833153446141,-149.923206449022,1,105,110,3600,19020504,0,24,5000,94,55
"site_1160",61.8979205788494,-150.031543272287,1,104,108,3679,19020504,0,24,5000,92,45
"site_1161",61.2818559570002,-151.164229014034,1,102,110,3677,19020600,0,24,7000,98,25
"site_1162",61.3678247296904,-149.922397965267,1,106,110,3679,19020400,200,24,6000,88,65
"site_1163",60.5272711183398,-149.895987495914,1,105,110,3677,19020302,0,16,1000,86,55
"site_1164",61.6790909756378,-149.881165293726,1,105,110,3679,19020504,200,24,8000,89,55
"site_1165",59.8233512617037,-151.515380458596,1,102,110,3677,19020300,200,3,1000,96,25
"site_1166",62.0237745501545,-151.667644899254,1,103,110,3677,19020504,200,16,7000,83,35
"site_1167",61.9413092070723,-151.072331360468,1,103,110,3677,19020504,100,24,9000,90,35
"site_1168",59.8742857383133,-151.290082985339,1,101,110,3679,19020300,100,3,6000,98,15
"site_1169",60.1006611899114,-151.490047967584,1,104,109,3679,19020300,0,24,6000,83,45
"site_1170",61.7903922393403,-149.715965112976,1,106,110,3677,19020504,100,24,7000,90,65
"site_1171",59.9311490957981,-151.393838400654,1,102,110,3677,19020300,100,3,1000,108,25
"site_1172",61.9758045139825,-149.694944535328,1,105,110,3600,19020504,0,24,5000,90,55
"site_1173",61.7418832139978,-149.921589481511,1,104,110,3679,19020504,0,24,7000,84,45
"site_1174",62.285992781589,-151.552570711358,1,102,110,3601,19020504,100,16,7000,90,25
"site_1175",61.4368153435108,-151.39464688441,1,106,110,3677,19020600,200,24,8000,101,65
"site_1176",61.3066494588419,-151.732593094296,1,106,110,3677,19020600,0,16,4000,113,65
"site_1177",61.8062924198692,-151.236723057462,1,106,110,3677,19020504,0,24,5000,95,65
"site_1178",61.6645382680351,-149.759892730369,1,105,110,3600,19020504,0,24,6000,83,55
"site_1179",61.700920037042,-149.719199047999,1,105,111,3677,19020504,0,24,8000,83,55
"site_1180",61.8596523477459,-151.087423057241,1,103,110,3677,19020504,100,24,8000,93,35
"site_1181",61.4395102893632,-150.861047605643,1,103,110,3677,19020504,100,24,9000,120,35
"site_1182",60.4553160640818,-150.945668905407,1,105,110,3679,19020302,100,24,7000,75,55
"site_1183",61.9396922395609,-149.569090564022,1,103,110,3603,19020504,200,24,1000,101,35
"site_1184",62.1399267163912,-151.551223238432,1,103,110,3677,19020504,0,16,7000,91,35
"site_1185",61.7858108313913,-149.62352847024,1,104,111,3603,19020504,200,24,8000,96,45
"site_1186",59.6880649799153,-151.36581096379,1,104,110,3679,19020300,0,3,1000,88,45
"site_1187",62.2019104709954,-149.781991286359,1,103,110,3600,19020504,200,24,8000,89,35
"site_1188",62.205952889774,-150.843260963018,1,106,110,3600,19020504,0,24,7000,87,65
"site_1189",62.0458731061439,-151.69728930363,1,105,110,3679,19020504,0,16,9000,89,55
"site_1190",62.0089523479665,-149.351069444567,1,105,110,3679,19020504,0,16,1000,95,55
"site_1191",62.4900001826125,-151.162612046522,1,104,110,3601,19020504,200,16,9000,87,45
"site_1192",60.3105974718102,-150.415034067078,1,105,110,3677,19020302,200,24,7000,85,55
"site_1193",62.186549279637,-149.792232080598,1,105,110,3679,19020504,200,24,1000,89,55
"site_1194",62.2746740090091,-151.183632624171,1,106,110,3679,19020504,200,16,6000,83,65
"site_1195",61.1277050542453,-151.95465663253,1,103,110,3677,19020600,100,16,6000,93,35
"site_1196",61.76155631872,-149.797352477717,1,104,110,3679,19020504,100,24,8000,93,45
"site_1197",60.7350514435566,-150.10376782113,1,105,110,3679,19020302,0,24,6000,84,55
"site_1198",62.2291294241042,-149.808132261127,1,104,110,3679,19020504,200,24,8000,89,45
"site_1199",62.0008675104095,-149.843705546378,1,105,110,3679,19020504,200,24,8000,91,55
"site_1200",61.4357373651699,-151.139435512192,1,106,109,3677,19020600,0,24,7000,104,65
"site_1201",61.9652942251583,-150.932733165316,1,106,109,3677,19020504,0,24,6000,91,65
"site_1202",60.0882644389906,-151.016545981324,1,106,109,3677,19020300,100,3,6000,102,65
"site_1203",62.2420651641956,-151.242382443752,1,104,110,3679,19020504,200,16,7000,87,45
"site_1204",60.2647833923201,-150.457075222375,1,104,109,3679,19020302,100,24,1000,78,45
"site_1205",61.890644225048,-151.729359159273,1,106,110,3679,19020504,100,16,1000,98,65
"site_1206",61.8744745499339,-150.978816739391,1,103,110,3677,19020504,0,24,5000,101,35
"site_1207",62.409421301627,-151.008191649182,1,101,110,3600,19020504,0,16,6000,88,15
"site_1208",61.9677196764255,-149.804628831519,1,102,110,3679,19020504,0,24,7000,92,25
"site_1209",61.1268965704896,-151.894289845437,1,105,110,3677,19020600,0,16,6000,89,55
"site_1210",61.3026070400634,-151.049424320723,1,106,109,3677,19020600,100,24,8000,96,65
"site_1211",61.7499680515549,-151.300862768748,1,104,110,3679,19020504,200,24,1000,101,45
"site_1212",61.3748315889066,-151.658212588771,1,105,110,3679,19020600,100,16,7000,89,55
"site_1213",60.0025651608856,-150.751093814867,1,105,110,3679,19020300,200,16,8000,88,55
"site_1214",61.676935018956,-149.729439842238,1,106,109,3601,19020504,200,24,8000,90,65
"site_1215",62.1194451279132,-150.763760060373,1,103,110,3600,19020504,200,24,8000,96,35
"site_1216",61.9973640808014,-151.668722877595,1,104,109,3679,19020504,0,16,7000,90,45
"site_1217",61.9267564994696,-151.130811685464,1,103,110,3677,19020504,0,24,5000,95,35
"site_1218",61.6227666073236,-150.923839844003,1,106,110,3677,19020504,0,24,7000,96,65
"site_1219",61.7491595677992,-150.996333887432,1,104,109,3679,19020504,100,24,6000,98,45
"site_1220",60.065896388416,-150.890692010019,1,106,109,3600,19020300,100,3,6000,93,65
"site_1221",62.1709185936933,-149.923475943608,1,105,110,3679,19020504,200,24,7000,86,55
"site_1222",62.448228521901,-151.144016920141,1,105,110,3600,19020504,0,16,5000,92,55
"site_1223",60.7568805049607,-151.101975764844,1,106,110,3679,19020302,0,24,5000,84,65
"site_1224",61.3802214806113,-149.448626484422,1,106,110,3679,19020400,100,24,6000,92,65
"site_1225",62.1143247307938,-149.742375582329,1,106,110,3677,19020504,0,24,1000,99,65
